trade_date,平安银行,万科A,国农科技,世纪星源,深振业A,全新好,神州高铁,中国宝安,美丽生态,深物业A
2020-06-10,-0.0036927621861151394,-0.024587852117437414,-0.028865979381443307,-0.011363636363636465,0.009723725891174428,-0.006172839506172756,-0.01655629139072845,0.0722449984789002,0.03562340966921118,0.05208333333333326
2020-06-11,-0.03610906411201176,-0.031051298265487914,-0.04381270903010026,-0.026119402985074758,0.0019523387810966852,-0.011083743842364546,-0.013333333333333308,-0.012051264846004162,0.022900763358778553,0.11479591836734682
2020-06-12,-0.04415011037527594,-0.0265076703798085,-0.026675786593707174,-0.018796992481203145,0.0433098020123337,-0.0253623188405796,-0.013333333333333308,-0.008268805309734506,-0.014705882352941346,0.2772364924712136
2020-06-15,-0.058737151248164365,-0.03759263663050205,-0.012089810017271052,-0.0037735849056602655,0.12116527942925082,0.04579207920792072,-0.029999999999999916,-0.015147749240541297,-0.03439803439803446,0.268003646308113
2020-06-16,-0.05705925384052668,-0.023449817625602942,0.006648005598320461,0.011363636363636243,0.20275478740668618,0.0459057071960296,-0.02006688963210701,0.01234890468790839,-0.03883495145631066,0.3883847549909256
2020-06-17,-0.047442550037064546,-0.01909982848971936,0.09695682944090578,0.04597701149425282,0.17149494668705212,0.1080745341614906,-0.01683501683501687,-0.024251513186338114,-0.039312039312039304,0.3886138613861385
2020-06-18,-0.024464831804281384,-0.00038836817302800863,0.05701294158796788,0.02298850574712641,0.2173319137823666,0.11581569115815715,-0.013513513513513487,-0.006778325658475581,-0.04228855721393021,0.2555301296720063
2020-06-19,-0.014626635873749017,0.009337312951236187,0.026001405481377304,0.019157088122605526,0.17633333981450883,0.14622057001239153,-0.010135135135135087,0.08067259697164042,-0.02736318407960181,0.09639389736477111
2020-06-22,-0.01404056162246492,0.003511969862680875,0.009790209790209614,0.0,0.07293102838759857,0.10059171597633143,0.010309278350515427,0.10629109824320349,-0.022900763358778664,0.10496046010064686
2020-06-23,-0.022498060512024853,-0.010458209332867452,-0.015988877302745896,0.0,0.05243628881280471,0.10320284697508919,-0.0034129692832765013,0.08129915644484287,-0.045454545454545525,0.019607843137254832
2020-06-24,-0.0038910505836574627,0.02803655291328999,-0.0854838709677419,-0.02930402930402931,0.07457627118644061,0.01905829596412545,0.0,0.08839534207501965,-0.038363171355498826,-0.12358882947118233
2020-06-29,0.0031347962382446415,0.0011575464821000914,-0.02183984116479154,-0.029962546816479474,0.08745874587458746,-0.016741071428571508,-0.003424657534246478,0.10232774419431623,-0.0051948051948051965,-0.08080194410692587
2020-06-30,0.0,0.007320825590920954,0.021917808219177992,-0.011278195488721887,0.12561983471074378,-0.0562162162162162,0.0034129692832762792,0.09522887959952508,-0.02813299232736577,0.012017710309930374
2020-07-01,0.03797468354430378,0.093421652801156,0.04570637119113585,0.011363636363636243,0.23393739703459637,-0.05591397849462376,0.006802721088435382,0.0796410828348375,-0.01302083333333326,0.14118412491867272
2020-07-02,0.06587301587301586,0.11115440343849325,0.04026845637583887,0.0074906367041198685,0.19871794871794868,-0.06451612903225823,0.03424657534246589,0.06391799201025083,0.0,0.055128205128205154
2020-07-03,0.11328125,0.08522923671558291,0.0038800705467372243,0.026415094339622858,0.1845425867507886,-0.03960396039603953,0.0513698630136985,0.08629222059665409,0.007978723404255428,0.0840677966101695
2020-07-06,0.22499999999999987,0.19675941669500507,0.030784844384303067,0.08880308880308885,0.16540212443095603,0.002270147559591429,0.09621993127147754,0.10766749379652585,0.0,0.12293456708526085
2020-07-07,0.20937499999999987,0.15914184951423582,0.04725201072386054,0.06083650190114076,0.12775330396475781,0.004581901489117968,0.0748299319727892,0.09870536818669096,-0.002631578947368318,0.11187499999999995
2020-07-08,0.2012195121951219,0.08223906438620654,0.039735099337748325,0.06367041198501866,0.021361815754339153,0.007972665148063829,0.07432432432432434,0.0960229140254496,-0.01319261213720313,-0.016533637400227952
2020-07-09,0.15636634400595684,0.07890449787050624,0.11477079796264844,0.07434944237918217,0.04411764705882337,0.08160919540229905,0.0927152317880795,0.10954067776596998,-0.015873015873015817,0.15309842041312272
2020-07-10,0.042807017543859516,0.018148124018213307,0.1791988756148981,0.1691176470588236,0.1398135818908124,0.11111111111111094,0.0456026058631922,0.21027544854077873,0.0,0.30581613508442773
2020-07-13,-0.05038265306122447,-0.05866896662387677,0.11913357400722036,0.17375886524822715,0.18880208333333348,0.0939977349943375,0.028213166144200663,0.2446963417639283,-0.005221932114882533,0.35197174808711007
2020-07-14,-0.05167958656330751,-0.044884716608542985,0.03807999999999989,0.11111111111111116,0.1328125,0.05587229190421894,0.018987341772152,0.10909422309902639,0.0158311345646438,0.42046093310848787
2020-07-15,-0.09454314720812185,-0.06973713833495931,-0.025159235668789748,0.045774647887323994,0.0235294117647058,0.04519774011299438,-0.022012578616352307,0.07906349070345287,0.016042780748662944,0.31942028985507265
2020-07-16,-0.08886027044430134,-0.10088158821298954,-0.11909838562290576,0.0034602076124565784,-0.08450704225352101,-0.06482465462274167,-0.0757575757575758,0.05413602647738047,0.010752688172043001,0.2602739726027399
2020-07-17,-0.048452220726783235,-0.06650645583300152,-0.1254469606674613,-0.07861635220125784,-0.16588785046728982,-0.12061855670103094,-0.034267912772585674,-0.07818623419099502,-0.0026385224274406704,0.1446360153256705
2020-07-20,-0.01074546675621224,-0.030821844836035894,-0.11906158357771268,-0.09063444108761343,-0.19167579408543267,-0.1045548654244306,-0.027439024390243816,-0.08976458730787218,0.0,0.02307357422725298
